 A                   546720                   454407   4.1802848462011103E-003        880 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  3  2  4  4
 A                   546720                   534597   6.8272927780128115E-007       1012 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  4  0  4  5
 A                   546720                   522447   1.3521040599333858E-005        982 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  4  1  3  5
 A                   546720                   449547   1.1735186834296691E-005        982 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  4  1  4  4
 A                   546720                   510297   3.8059877177844481E-004        951 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  4  2  2  5
 A                   546720                   437397   6.3826566562354536E-003        952 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  4  2  3  4
 A                   546720                   364497   3.5092268308608253E-003        952 #   2  1  2  3  2  2  4  2  4  5 ->   2  1  2  4  2  2  4  2  4  3

 F                   546746                   546738   8.2830521285638635E-003       8245 #   1  1  2  4  2  2  4  2  4  5 ->   2  1  1  4  2  2  4  2  4  5
 F                   546746                   546720   1.6707900921402768E-002       8268 #   1  1  2  4  2  2  4  2  4  5 ->   2  1  2  3  2  2  4  2  4  5
 F                   546746                   546342   1.0939057538655354E-003       9240 #   1  1  2  4  2  2  4  2  4  5 ->   2  1  2  4  2  1  4  2  4  5
 F                   546746                   545532   2.1901222473733597E-003       9244 #   1  1  2  4  2  2  4  2  4  5 ->   2  1  2  4  2  2  3  2  4  5
 F                   546746                   546740   4.0249879324760809E-007        104 #   1  1  2  4  2  2  4  2  4  5 ->   1  2  1  4  2  2  4  2  4  5
 F                   546746                   546722   1.4835435912462555E-006        127 #   1  1  2  4  2  2  4  2  4  5 ->   1  2  2  3  2  2  4  2  4  5
 F                   546746                   546344   8.3490654540511908E-005       1099 #   1  1  2  4  2  2  4  2  4  5 ->   1  2  2  4  2  1  4  2  4  5
